TIME_PERIOD,REF_AREA,OBS_VALUE
2000-Q4,DE,1387281.0
2001-Q1,DE,1389927.0
2001-Q2,DE,1393982.0
2001-Q3,DE,1405646.0
2001-Q4,DE,1411871.0
2002-Q1,DE,1410828.0
2002-Q2,DE,1415359.0
2002-Q3,DE,1422282.0
2002-Q4,DE,1431829.0
2003-Q1,DE,1431930.0
2003-Q2,DE,1438969.0
2003-Q3,DE,1448211.0
2003-Q4,DE,1455456.0
2004-Q1,DE,1448792.0
2004-Q2,DE,1455116.0
2004-Q3,DE,1463452.0
2004-Q4,DE,1467426.0
2005-Q1,DE,1456686.0
2005-Q2,DE,1463088.0
2005-Q3,DE,1467590.0
2005-Q4,DE,1469161.0
2006-Q1,DE,1471421.0
2006-Q2,DE,1473525.0
2006-Q3,DE,1478514.0
2006-Q4,DE,1476547.0
2007-Q1,DE,1469020.0
2007-Q2,DE,1466418.0
2007-Q3,DE,1464309.0
2007-Q4,DE,1457682.0
2008-Q1,DE,1447490.0
2008-Q2,DE,1448603.0
2008-Q3,DE,1446876.0
2008-Q4,DE,1441357.0
2009-Q1,DE,1433431.0
2009-Q2,DE,1437547.0
2009-Q3,DE,1442587.0
2009-Q4,DE,1442260.0
2010-Q1,DE,1436570.0
2010-Q2,DE,1439645.0
2010-Q3,DE,1445116.0
2010-Q4,DE,1447479.0
2011-Q1,DE,1444201.0
2011-Q2,DE,1448130.0
2011-Q3,DE,1460159.0
2011-Q4,DE,1464768.0
2012-Q1,DE,1462996.0
2012-Q2,DE,1468724.0
2012-Q3,DE,1475962.0
2012-Q4,DE,1480575.0
2013-Q1,DE,1479347.0
2013-Q2,DE,1485487.0
2013-Q3,DE,1493541.0
2013-Q4,DE,1496891.0
2014-Q1,DE,1496855.0
2014-Q2,DE,1502882.0
2014-Q3,DE,1513690.0
2014-Q4,DE,1521600.0
2015-Q1,DE,1522466.0
2015-Q2,DE,1534965.0
2015-Q3,DE,1551003.0
2015-Q4,DE,1561401.0
2016-Q1,DE,1568101.0
2016-Q2,DE,1584814.0
2016-Q3,DE,1602064.0
2016-Q4,DE,1613907.0
2017-Q1,DE,1622270.0
2017-Q2,DE,1640501.0
2017-Q3,DE,1660199.0
2017-Q4,DE,1673765.0
2018-Q1,DE,1684491.0
2018-Q2,DE,1699884.0
2018-Q3,DE,1721060.0
2018-Q4,DE,1734277.0
2019-Q1,DE,1749697.0
2019-Q2,DE,1773792.0
2019-Q3,DE,1799425.0
2019-Q4,DE,1816509.0
2020-Q1,DE,1831449.0
2020-Q2,DE,1848357.0
2020-Q3,DE,1877747.0
2012-Q4,DK,2359120.0
2013-Q1,DK,2358938.0
2013-Q2,DK,2356508.0
2013-Q3,DK,2354817.0
2013-Q4,DK,2354354.0
2014-Q1,DK,2362211.0
2014-Q2,DK,2371351.0
2014-Q3,DK,2375718.0
2014-Q4,DK,2380647.0
2015-Q1,DK,2381529.0
2015-Q2,DK,2354378.0
2015-Q3,DK,2359620.0
2015-Q4,DK,2358209.0
2016-Q1,DK,2369426.0
2016-Q2,DK,2356462.0
2016-Q3,DK,2403599.0
2016-Q4,DK,2403156.0
2017-Q1,DK,2395603.0
2017-Q2,DK,2403118.0
2017-Q3,DK,2420464.0
2017-Q4,DK,2422210.0
2018-Q1,DK,2428092.0
2018-Q2,DK,2440928.0
2018-Q3,DK,2446074.0
2018-Q4,DK,2450948.0
2019-Q1,DK,2473266.0
2019-Q2,DK,2486826.0
2019-Q3,DK,2511112.0
2019-Q4,DK,2491856.0
2020-Q1,DK,2478508.0
2020-Q2,DK,2499096.0
2020-Q3,DK,2523394.0
2004-Q1,EE,1770.54
2004-Q2,EE,1937.38
2004-Q3,EE,2121.08
2004-Q4,EE,2296.1
2005-Q1,EE,2450.31
2005-Q2,EE,2789.29
2005-Q3,EE,3131.89
2005-Q4,EE,3542.34
2006-Q1,EE,3927.03
2006-Q2,EE,4425.85
2006-Q3,EE,4974.41
2006-Q4,EE,5562.38
2007-Q1,EE,6035.97
2007-Q2,EE,6622.87
2007-Q3,EE,7088.2
2007-Q4,EE,7432.9
2008-Q1,EE,7770.1
2008-Q2,EE,8019.72
2008-Q3,EE,8230.76
2008-Q4,EE,8250.79
2009-Q1,EE,8163.28
2009-Q2,EE,8102.67
2009-Q3,EE,8028.88
2009-Q4,EE,7951.67
2010-Q1,EE,7825.32
2010-Q2,EE,7750.99
2010-Q3,EE,7704.17
2010-Q4,EE,7634.25
2011-Q1,EE,7572.17
2011-Q2,EE,7571.26
2011-Q3,EE,7518.26
2011-Q4,EE,7474.45
2012-Q1,EE,7407.5
2012-Q2,EE,7415.2
2012-Q3,EE,7416.1
2012-Q4,EE,7366.5
2013-Q1,EE,7342.5
2013-Q2,EE,7373.2
2013-Q3,EE,7401.8
2013-Q4,EE,7435.7
2014-Q1,EE,7443.9
2014-Q2,EE,7485.4
2014-Q3,EE,7567.2
2014-Q4,EE,7634.2
2015-Q1,EE,7670.8
2015-Q2,EE,7786.0
2015-Q3,EE,7879.7
2015-Q4,EE,7997.1
2016-Q1,EE,8162.9
2016-Q2,EE,8278.39
2016-Q3,EE,8406.74
2016-Q4,EE,8547.19
2017-Q1,EE,8681.16
2017-Q2,EE,8831.56
2017-Q3,EE,9033.14
2017-Q4,EE,9185.63
2018-Q1,EE,9247.64
2018-Q2,EE,9434.27
2018-Q3,EE,9512.59
2018-Q4,EE,9694.36
2019-Q1,EE,9798.74
2019-Q2,EE,9971.97
2019-Q3,EE,10137.03
2019-Q4,EE,10312.74
