TIME_PERIOD,REF_AREA,OBS_VALUE
2011-Q2,BG,17418.0
2011-Q3,BG,17463.0
2011-Q4,BG,17430.0
2012-Q1,BG,17322.0
2012-Q2,BG,17350.0
2012-Q3,BG,17273.0
2012-Q4,BG,17298.0
2013-Q1,BG,17155.0
2013-Q2,BG,17210.0
2013-Q3,BG,17169.0
2013-Q4,BG,17300.0
2014-Q1,BG,17193.0
2014-Q2,BG,17250.0
2014-Q3,BG,17182.0
2014-Q4,BG,17005.0
2015-Q1,BG,16901.0
2015-Q2,BG,16950.0
2015-Q3,BG,16977.0
2015-Q4,BG,16806.0
2016-Q1,BG,16616.0
2016-Q2,BG,16841.0
2016-Q3,BG,17074.0
2016-Q4,BG,17257.0
2017-Q1,BG,17537.0
2017-Q2,BG,18062.0
2017-Q3,BG,18276.0
2017-Q4,BG,18452.0
2018-Q1,BG,18811.0
2018-Q2,BG,19801.0
2018-Q3,BG,20165.0
2018-Q4,BG,20539.0
2019-Q1,BG,20890.0
2019-Q2,BG,21475.0
2019-Q3,BG,22078.0
2019-Q4,BG,22619.0
2020-Q1,BG,23141.0
2020-Q2,BG,23371.0
2020-Q3,BG,23948.0
2004-Q1,CY,6930.1
2004-Q2,CY,7168.7
2004-Q3,CY,7321.0
2004-Q4,CY,7467.2
2005-Q1,CY,7864.2
2005-Q2,CY,8316.1
2005-Q3,CY,8744.4
2005-Q4,CY,9962.7
2006-Q1,CY,10226.7
2006-Q2,CY,10916.8
2006-Q3,CY,11333.7
2006-Q4,CY,11626.7
2007-Q1,CY,12044.8
2007-Q2,CY,12894.4
2007-Q3,CY,13528.4
2007-Q4,CY,14032.4
2008-Q1,CY,14792.3
2008-Q2,CY,15518.4
2008-Q3,CY,16261.6
2008-Q4,CY,16854.9
2009-Q1,CY,17132.9
2009-Q2,CY,17505.7
2009-Q3,CY,17916.0
2009-Q4,CY,18427.5
2010-Q1,CY,18980.8
2010-Q2,CY,19529.9
2010-Q3,CY,19917.1
2010-Q4,CY,20362.4
2011-Q1,CY,20610.2
2011-Q2,CY,20933.1
2011-Q3,CY,21181.2
2011-Q4,CY,21376.5
2012-Q1,CY,21494.7
2012-Q2,CY,21616.6
2012-Q3,CY,21695.2
2012-Q4,CY,21663.0
2013-Q1,CY,21549.7
2013-Q2,CY,20610.2
2013-Q3,CY,20321.2
2013-Q4,CY,20192.4
2014-Q1,CY,20174.7
2014-Q2,CY,20065.3
2014-Q3,CY,19922.7
2014-Q4,CY,19776.8
2015-Q1,CY,19794.2
2015-Q2,CY,19575.5
2015-Q3,CY,19477.4
2015-Q4,CY,19414.5
2016-Q1,CY,19160.7
2016-Q2,CY,18967.4
2016-Q3,CY,18955.0
2016-Q4,CY,18899.8
2017-Q1,CY,18882.5
2017-Q2,CY,18782.1
2017-Q3,CY,18424.9
2017-Q4,CY,18121.7
2018-Q1,CY,17692.5
2018-Q2,CY,17495.1
2018-Q3,CY,12365.0
2018-Q4,CY,12264.7
2019-Q1,CY,12222.4
2019-Q2,CY,11895.1
2019-Q3,CY,11794.9
2019-Q4,CY,11721.1
2020-Q1,CY,11784.0
2020-Q2,CY,11511.7
2020-Q3,CY,11509.6
2004-Q1,CZ,225836.0
2004-Q2,CZ,244839.0
2004-Q3,CZ,261472.0
2004-Q4,CZ,286764.0
2005-Q1,CZ,300171.0
2005-Q2,CZ,326150.0
2005-Q3,CZ,349542.0
2005-Q4,CZ,382825.0
2006-Q1,CZ,403148.0
2006-Q2,CZ,433178.0
2006-Q3,CZ,463944.0
2006-Q4,CZ,501033.0
2007-Q1,CZ,531141.0
2007-Q2,CZ,575023.0
2007-Q3,CZ,620036.0
2007-Q4,CZ,680883.0
2008-Q1,CZ,709676.0
2008-Q2,CZ,751359.0
2008-Q3,CZ,792277.0
2008-Q4,CZ,831959.0
2009-Q1,CZ,858078.0
2009-Q2,CZ,883775.0
2009-Q3,CZ,907502.0
2009-Q4,CZ,932189.0
2010-Q1,CZ,942269.0
2010-Q2,CZ,960275.0
2010-Q3,CZ,982355.0
2010-Q4,CZ,999967.0
2011-Q1,CZ,1006059.0
2011-Q2,CZ,1021443.0
2011-Q3,CZ,1036773.0
2011-Q4,CZ,1056502.0
2012-Q1,CZ,1061027.0
2012-Q2,CZ,1072962.0
2012-Q3,CZ,1082653.0
2012-Q4,CZ,1099366.0
2013-Q1,CZ,1103742.0
2013-Q2,CZ,1119207.0
2013-Q3,CZ,1133088.0
2013-Q4,CZ,1146585.0
2014-Q1,CZ,1151468.0
2014-Q2,CZ,1166507.0
2014-Q3,CZ,1167398.0
2014-Q4,CZ,1183169.0
2015-Q1,CZ,1192696.0
2015-Q2,CZ,1222143.0
2015-Q3,CZ,1244290.0
2015-Q4,CZ,1268323.0
2016-Q1,CZ,1280691.0
2016-Q2,CZ,1310688.0
2016-Q3,CZ,1340164.0
2016-Q4,CZ,1369939.0
2017-Q1,CZ,1393190.0
2017-Q2,CZ,1427611.0
2017-Q3,CZ,1456737.0
2017-Q4,CZ,1486163.0
2018-Q1,CZ,1509174.0
2018-Q2,CZ,1543469.0
2018-Q3,CZ,1574904.0
2018-Q4,CZ,1604501.0
2019-Q1,CZ,1623033.0
2019-Q2,CZ,1651622.0
2019-Q3,CZ,1680125.0
2019-Q4,CZ,1709068.0
2020-Q1,CZ,1731931.0
2020-Q2,CZ,1758546.0
2020-Q3,CZ,1792774.0
2000-Q1,DE,1265824.0
2000-Q2,DE,1277031.0
2000-Q3,DE,1290289.0
2000-Q4,DE,1301485.0
2001-Q1,DE,1302370.0
2001-Q2,DE,1308576.0
2001-Q3,DE,1317396.0
2001-Q4,DE,1324539.0
2002-Q1,DE,1323006.0
2002-Q2,DE,1330535.0
2002-Q3,DE,1337359.0
2002-Q4,DE,1343647.0
2003-Q1,DE,1344565.0
2003-Q2,DE,1348837.0
2003-Q3,DE,1357659.0
2003-Q4,DE,1363629.0
2004-Q1,DE,1356506.0
2004-Q2,DE,1363877.0
2004-Q3,DE,1373358.0
2004-Q4,DE,1377375.0
2005-Q1,DE,1369369.0
2005-Q2,DE,1374103.0
2005-Q3,DE,1380139.0
2005-Q4,DE,1383244.0
2006-Q1,DE,1384251.0
2006-Q2,DE,1386017.0
2006-Q3,DE,1389411.0
2006-Q4,DE,1385593.0
2007-Q1,DE,1377547.0
2007-Q2,DE,1373652.0
