TIME_PERIOD,REF_AREA,OBS_VALUE
2019-Q3,FR,164111.0
2019-Q4,FR,168356.0
2020-Q1,FR,172868.0
2020-Q2,FR,217654.0
2020-Q3,FR,213688.0
2000-Q1,GR,20364.0
2000-Q2,GR,22131.0
2000-Q3,GR,27307.0
2000-Q4,GR,27107.0
2001-Q1,GR,29350.0
2001-Q2,GR,30766.0
2001-Q3,GR,31415.0
2001-Q4,GR,32010.0
2002-Q1,GR,32284.0
2002-Q2,GR,33534.0
2002-Q3,GR,34181.0
2002-Q4,GR,33025.0
2003-Q1,GR,32854.0
2003-Q2,GR,32854.0
2003-Q3,GR,35123.0
2003-Q4,GR,35244.0
2004-Q1,GR,36066.0
2004-Q2,GR,36532.0
2004-Q3,GR,35888.0
2004-Q4,GR,35733.0
2005-Q1,GR,36693.0
2005-Q2,GR,37696.0
2005-Q3,GR,37291.0
2005-Q4,GR,37602.0
2006-Q1,GR,38613.0
2006-Q2,GR,40474.0
2006-Q3,GR,40860.0
2006-Q4,GR,39685.0
2007-Q1,GR,40374.0
2007-Q2,GR,42373.0
2007-Q3,GR,42754.0
2007-Q4,GR,44185.0
2008-Q1,GR,46862.0
2008-Q2,GR,49278.0
2008-Q3,GR,50743.0
2008-Q4,GR,51649.0
2009-Q1,GR,48381.0
2009-Q2,GR,46598.0
2009-Q3,GR,43092.0
2009-Q4,GR,42430.0
2010-Q1,GR,42219.0
2010-Q2,GR,47812.0
2010-Q3,GR,45313.0
2010-Q4,GR,44413.0
2011-Q1,GR,44742.0
2011-Q2,GR,44753.0
2011-Q3,GR,43940.0
2011-Q4,GR,42007.0
2012-Q1,GR,41508.0
2012-Q2,GR,42232.0
2012-Q3,GR,40788.0
2012-Q4,GR,40394.0
2013-Q1,GR,39737.0
2013-Q2,GR,38469.0
2013-Q3,GR,37730.0
2013-Q4,GR,35659.0
2014-Q1,GR,35479.83
2014-Q2,GR,33404.84
2014-Q3,GR,32685.85
2014-Q4,GR,32520.77
2015-Q1,GR,32144.31
2015-Q2,GR,31924.17
2015-Q3,GR,30601.69
2015-Q4,GR,30551.94
2016-Q1,GR,30335.79
2016-Q2,GR,30641.74
2016-Q3,GR,29734.77
2016-Q4,GR,29531.34
2017-Q1,GR,28937.74
2017-Q2,GR,28493.93
2017-Q3,GR,27129.79
2017-Q4,GR,26759.79
2018-Q1,GR,25929.68
2018-Q2,GR,25297.22
2018-Q3,GR,24843.88
2018-Q4,GR,23267.65
2019-Q1,GR,22216.42
2019-Q2,GR,21889.85
2019-Q3,GR,21459.62
2019-Q4,GR,20756.09
2020-Q1,GR,19754.95
2020-Q2,GR,19300.31
2020-Q3,GR,17580.76
2012-Q1,HR,29962.85
2012-Q2,HR,27724.4
2012-Q3,HR,26375.91
2012-Q4,HR,23835.18
2013-Q1,HR,24287.36
2013-Q2,HR,24300.35
2013-Q3,HR,24065.9
2013-Q4,HR,23156.84
2014-Q1,HR,23817.06
2014-Q2,HR,22573.89
2014-Q3,HR,22983.68
2014-Q4,HR,22851.73
2015-Q1,HR,24006.36
2015-Q2,HR,23337.61
2015-Q3,HR,22295.4
2015-Q4,HR,20769.87
2016-Q1,HR,23350.97
2016-Q2,HR,23764.75
2016-Q3,HR,22415.96
2016-Q4,HR,21003.95
2017-Q1,HR,21016.45
2017-Q2,HR,20314.02
2017-Q3,HR,19122.35
2017-Q4,HR,18926.97
2018-Q1,HR,19465.28
2018-Q2,HR,19946.66
2018-Q3,HR,19942.75
2018-Q4,HR,18880.96
2019-Q1,HR,17875.99
2019-Q2,HR,17049.76
2019-Q3,HR,15899.84
2019-Q4,HR,16306.46
2020-Q1,HR,18478.8
2020-Q2,HR,17477.77
2020-Q3,HR,15422.19
2000-Q1,HU,1262965.0
2000-Q2,HU,1318549.0
2000-Q3,HU,1426858.0
2000-Q4,HU,1452223.0
2001-Q1,HU,1533775.0
2001-Q2,HU,1547841.0
2001-Q3,HU,1591062.0
2001-Q4,HU,1509749.0
2002-Q1,HU,1550383.0
2002-Q2,HU,1553172.0
2002-Q3,HU,1585925.0
2002-Q4,HU,1572561.0
2003-Q1,HU,1717366.0
2003-Q2,HU,1764271.0
2003-Q3,HU,1763974.0
2003-Q4,HU,1750428.0
2004-Q1,HU,1841929.0
2004-Q2,HU,1793779.0
2004-Q3,HU,1832126.0
2004-Q4,HU,1872086.0
2005-Q1,HU,2000896.0
2005-Q2,HU,1846971.0
2005-Q3,HU,1904560.0
