TIME_PERIOD,REF_AREA,OBS_VALUE
2011-Q2,BG,2209.0
2011-Q3,BG,2174.0
2011-Q4,BG,2125.0
2012-Q1,BG,2057.0
2012-Q2,BG,2030.0
2012-Q3,BG,1995.0
2012-Q4,BG,2016.0
2013-Q1,BG,1951.0
2013-Q2,BG,1983.0
2013-Q3,BG,1968.0
2013-Q4,BG,1970.0
2014-Q1,BG,2014.0
2014-Q2,BG,2118.0
2014-Q3,BG,2220.0
2014-Q4,BG,2274.0
2015-Q1,BG,2225.0
2015-Q2,BG,2295.0
2015-Q3,BG,2270.0
2015-Q4,BG,2263.0
2016-Q1,BG,2244.0
2016-Q2,BG,2286.0
2016-Q3,BG,2319.0
2016-Q4,BG,2302.0
2017-Q1,BG,2246.0
2017-Q2,BG,2125.0
2017-Q3,BG,2114.0
2017-Q4,BG,1979.0
2018-Q1,BG,1976.0
2018-Q2,BG,2050.0
2018-Q3,BG,2081.0
2018-Q4,BG,2104.0
2019-Q1,BG,2090.0
2019-Q2,BG,2083.0
2019-Q3,BG,2119.0
2019-Q4,BG,2092.0
2020-Q1,BG,2028.0
2020-Q2,BG,1988.0
2020-Q3,BG,2004.0
2004-Q1,CY,1316.3
2004-Q2,CY,1362.3
2004-Q3,CY,1390.3
2004-Q4,CY,1419.3
2005-Q1,CY,1494.3
2005-Q2,CY,1580.3
2005-Q3,CY,1662.3
2005-Q4,CY,2170.3
2006-Q1,CY,2166.4
2006-Q2,CY,2178.5
2006-Q3,CY,2162.6
2006-Q4,CY,2142.6
2007-Q1,CY,2166.6
2007-Q2,CY,2225.6
2007-Q3,CY,2266.6
2007-Q4,CY,2125.6
2008-Q1,CY,2217.6
2008-Q2,CY,2253.6
2008-Q3,CY,2299.6
2008-Q4,CY,2288.6
2009-Q1,CY,2313.6
2009-Q2,CY,2278.6
2009-Q3,CY,2310.7
2009-Q4,CY,2239.7
2010-Q1,CY,2223.7
2010-Q2,CY,2211.8
2010-Q3,CY,2211.8
2010-Q4,CY,2182.8
2011-Q1,CY,2200.8
2011-Q2,CY,2208.8
2011-Q3,CY,2225.8
2011-Q4,CY,2268.8
2012-Q1,CY,2309.8
2012-Q2,CY,2323.0
2012-Q3,CY,2320.0
2012-Q4,CY,2279.0
2013-Q1,CY,2351.2
2013-Q2,CY,2280.3
2013-Q3,CY,2210.5
2013-Q4,CY,2165.7
2014-Q1,CY,2077.6
2014-Q2,CY,2072.5
2014-Q3,CY,2104.5
2014-Q4,CY,2185.4
2015-Q1,CY,2229.4
2015-Q2,CY,2216.3
2015-Q3,CY,2244.3
2015-Q4,CY,2210.3
2016-Q1,CY,2134.3
2016-Q2,CY,2081.2
2016-Q3,CY,2082.2
2016-Q4,CY,2032.2
2017-Q1,CY,2050.2
2017-Q2,CY,2001.2
2017-Q3,CY,1973.1
2017-Q4,CY,1865.1
2018-Q1,CY,1703.1
2018-Q2,CY,1655.1
2018-Q3,CY,1366.0
2018-Q4,CY,1357.0
2019-Q1,CY,1374.0
2019-Q2,CY,1306.0
2019-Q3,CY,1278.0
2019-Q4,CY,1240.0
2020-Q1,CY,1229.0
2020-Q2,CY,1073.0
2020-Q3,CY,1070.0
2004-Q1,CZ,54368.0
2004-Q2,CZ,55885.0
2004-Q3,CZ,59529.0
2004-Q4,CZ,63358.0
